list_id,ad_id,tieu_de,hang_xe,loai_xe,dung_tich,nam_san_xuat,tinh_trang,gia_vnd,gia_trieu,khu_vuc,quan_huyen,nguoi_ban,so_da_ban,dang_lon,km_da_di,ngay_dang,co_video,url
110902620,151141366,"Bán xe Honda Wave S giấy tờ đầy đủ, biển Hà Nội",Honda,Xe số,100 - 175cc,2020,Đã sử dụng,4800000,4.8,TP Hà Nội,Quận Nam Từ Liêm,Trang,0,7,18000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/110902620
131070511,174537794,SYM NAGA 150 ABS + TCS 2025 BSTP Chính Chủ,Suzuki,Tay ga,100 - 175cc,2025,Đã sử dụng,43500000,43.5,TP Hồ Chí Minh,Quận Phú Nhuận,Ngô Hà,1338,15,5804,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131070511
130359973,173717717,Yamaha Sirius 2012 110cc LD Đỏ đen Bs.Vip,Yamaha,Xe số,,2012,Đã sử dụng,5900000,5.9,TP Hồ Chí Minh,Quận Bình Tân,Anh khuê,207,17,49000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130359973
131005936,174463374,Janus smk 61.bán trả góp.trao đổi xe,Yamaha,Tay ga,100 - 175cc,2017,Đã sử dụng,15500000,15.5,TP Hồ Chí Minh,Thành phố Thuận An,Xe Máy Khánh Dương,724,21,30000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131005936
131004763,174461981,🌈😍TPHCM CBR150 abs Bản Đặc Biệt siêu đẹp 😍,Yamaha,Xe côn tay,100 - 175cc,2021,Đã sử dụng,39999999,40.0,TP Hồ Chí Minh,Quận 12,An Lộc Phát ,0,82,123,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131004763
130984986,174438969,Cầm đồ thanh lý Vespa Primavera 125 3vie 2017 BSTP,Vespa / Piaggio,Tay ga,100 - 175cc,2017,Đã sử dụng,18900000,18.9,TP Hồ Chí Minh,Quận 8,Tuấn Bon,451,18,35000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130984986
130685128,174089161,airblade fi nhập thái.xe như mới.Bstp chính chủ,Honda,Tay ga,,2009,Đã sử dụng,48000000,48.0,TP Hồ Chí Minh,Quận Tân Phú,ngân,39,4,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130685128
130886337,174322878,"CHUYÊN MUA XE CŨ, LƯỚT MUA GIÁ CỰC CAO- MUATẬN NƠI",Honda,Tay ga,,2023,Đã sử dụng,55000000,55.0,TP Hồ Chí Minh,Quận Gò Vấp,THU MUA XE MÁY CŨ TẬN NHÀ,0,9,2999,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130886337
131080566,174549556,Mình cần bán  Winner 2020 Chính chủ,Honda,Xe côn tay,,2020,Đã sử dụng,18300000,18.3,TP Hồ Chí Minh,Quận Gò Vấp,thanh cong,16,6,39999,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080566
127287651,170165811,HONDA CBR150 ABS FI cuối 2022 biển 29 Xe lướt mới,Honda,Xe côn tay,100 - 175cc,2022,Đã sử dụng,35000000,35.0,TP Hà Nội,Quận Cầu Giấy,Tong motor xe may,1,327,6000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127287651
131080553,174549245,Honda Wave S 100cc Đen,Honda,Xe số,100 - 175cc,2008,Đã sử dụng,6800000,6.8,TP Hà Nội,Quận Hai Bà Trưng,Nguyễn Đức Quang,59,2,16000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080553
122520066,164645823,Honda Wave Alpha 110 dky 2023,Honda,Xe số,100 - 175cc,2023,Đã sử dụng,10200000,10.2,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,5000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/122520066
121915123,163946075,Xipo120 2002 49 đầu sườn lốc zin HảiQuan nhập khẩu,SYM,Xe côn tay,100 - 175cc,2002,Đã sử dụng,200000000,200.0,TP Hồ Chí Minh,Quận Phú Nhuận,Cungsport,52,25,9000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/121915123
127803645,170758511,"Classical đẹp, máy êm thì thầm bao vọt",Yamaha,Tay ga,100 - 175cc,2010,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận 8,Quân ,947,28,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127803645
130999204,174455559,* Vision 2016 Smartkey XỊN - LÊN KIỂNG NHẸ - BS 66,Honda,Tay ga,,2016,Đã sử dụng,22800000,22.8,TP Hồ Chí Minh,Quận 12,Bùi văn hiếu,1345,58,1,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130999204
131080518,174549497,Honda Vision Xanh tím,Honda,Tay ga,,2013,Đã sử dụng,10600000,10.6,TP Hồ Chí Minh,Quận Tân Bình,Cầm Đồ Thái Nguyên,120,1,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080518
130419887,173786518,Yamaha Exciter 150 mxking 2018 Đen Zin êm,Yamaha,Xe côn tay,100 - 175cc,2018,Đã sử dụng,18800000,18.8,TP Hồ Chí Minh,Thành phố Thuận An,xe máy phước thịnh,222,37,84845,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130419887
131080504,174549491,Honda Air Blade kim phun điện tử 2009,Honda,Tay ga,100 - 175cc,2009,Đã sử dụng,9300000,9.3,TP Hải Phòng,Huyện An Dương,PHÚ,71,25,67899,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080504
131080500,174549493,Honda CBR650 Đỏ,Honda,Xe côn tay,,2022,Đã sử dụng,180000000,180.0,Đồng Nai,Thành phố Biên Hòa,tony nguyễn,0,1,6000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080500
131036180,174497714,🌟Bán SHmode.2018.trắng đen xe phố chính chủ🌟,Honda,Tay ga,100 - 175cc,2018,Đã sử dụng,45500000,45.5,Đắk Lắk,Thành phố Buôn Ma Thuột,xe máy Hồng Phát,0,14,7979,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131036180
127574712,170496425,Wave anpha 54 ipon,Honda,Xe số,100 - 175cc,2004,Đã sử dụng,18800000,18.8,TP Hồ Chí Minh,Thành phố Thủ Đức,nguyễn hiếu ,378,11,0,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127574712
131048024,174512063,Sh 125 2022 biển 43,Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,68000000,68.0,TP Đà Nẵng,Quận Sơn Trà,AN  chuyên mua bán xe máy cũ tại 386 ngô quyền sơn trà đà nẵng  BÁN XE TRẢ GÓP,1552,22,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131048024
112255584,152723402,"Airblade 110, 2012, máy nguyên, chạy êm, chính chủ",Honda,Tay ga,100 - 175cc,2012,Đã sử dụng,7500000,7.5,TP Hà Nội,Quận Nam Từ Liêm,Thảo,0,39,9000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/112255584
128626439,171699496,Suzuki GZ 150A 2017 có trả góp trao đổi ✅,SYM,Xe côn tay,,2017,Đã sử dụng,50000000,50.0,TP Hà Nội,Quận Hoàng Mai,Phú Lý,1,137,1,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/128626439
112329461,152809405,"Exciter 150đen sần,đèn led, 2021,máy bốc,chính chủ",Yamaha,Xe côn tay,,2021,Đã sử dụng,13800000,13.8,TP Hà Nội,Quận Nam Từ Liêm,Đặng Anh Thư,0,39,2500,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/112329461
131080432,174549385,Honda Wave TQ,Honda,Xe số,,2014,Đã sử dụng,4800000,4.8,Đồng Nai,Huyện Long Thành,Viet Nam,22,2,12468,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080432
131072097,174539631,Honda SH 150i Đỏ Tự động,Honda,Tay ga,,2007,Đã sử dụng,35000000,35.0,TP Hồ Chí Minh,Quận 8,a thanh,698,3,18000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131072097
131070775,174538078,Honda Air Blade up thai,Honda,Tay ga,100 - 175cc,2008,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận 7,trình minh sơn,8314,13,30000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131070775
130042186,173352627,"Cần bán nhanh chiếc SH 125Fi, 2015, biển 29, zin",Honda,Tay ga,,2015,Đã sử dụng,22500000,22.5,TP Hà Nội,Quận Nam Từ Liêm,E Thuý Hạnh,1,35,13401,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130042186
131080389,174549377,💥 Exciter 150 2017 Zin Êm - Góp Là Đậu,Yamaha,Xe số,100 - 175cc,2017,Đã sử dụng,15500000,15.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Trường Thịnh,403,24,22869,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131080389
129733600,172997055,VESPA SPRINT ABS IGET 2017 BSTP CHÍNH CHỦ CÓ GÓP,Vespa / Piaggio,Tay ga,100 - 175cc,2018,Đã sử dụng,46800000,46.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Hiếu ,239,106,0,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129733600
130265877,173610005,Honda Spacy 1999 xanh,Honda,Tay ga,100 - 175cc,2006,Đã sử dụng,15000000,15.0,An Giang,Huyện Châu Phú,Trần Hiếu,3,1,37000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130265877
130947493,174395089,Yamaha Nouvo 5 máy zin biển số 62,Yamaha,Tay ga,100 - 175cc,2014,Đã sử dụng,6800000,6.8,TP Hồ Chí Minh,Huyện Bình Chánh,Phong Vũ,763,65,42000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130947493
131062535,174528799,Honda Wave S 110 Đỏ,Honda,Xe số,100 - 175cc,2010,Đã sử dụng,6000000,6.0,TP Hồ Chí Minh,Quận 7,Lê Xuân Thứ,214,3,30000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131062535
129766581,173034837,Piaggio Liberty ABS 2016 Trắng.BSTP.Giá tốt,Vespa / Piaggio,Tay ga,100 - 175cc,2016,Đã sử dụng,14300000,14.3,TP Hồ Chí Minh,Quận 6,Cửa Hàng Xe Máy Hoà Bùi,721,45,18000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129766581
123211487,165448443,Airblade Fi kim phun điện tử Vành 6 Lan Nẹp mạ,Honda,Tay ga,100 - 175cc,2012,Đã sử dụng,7800000,7.8,TP Hà Nội,Quận Nam Từ Liêm,E Hằng,1,39,15000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/123211487
125361684,167890429,Bán xe điện Vespa màu hồng,Brand_40,Xe phân khối lớn,,,Đã sử dụng,7200000,7.2,TP Hà Nội,Quận Đống Đa,Thiên Hương,163,24,0,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/125361684
129730122,172993010,GSX 150 2017 full body kit. BS 67 cavet đầy đủ,SYM,Xe côn tay,,2017,Đã sử dụng,19800000,19.8,TP Hồ Chí Minh,Quận Bình Thạnh,Lê Nhân,869,72,25000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129730122
131080352,174549341,Honda Vision 2020 Xanh đen 26573 km,Honda,Tay ga,,2020,Đã sử dụng,23000000,23.0,TP Hà Nội,Quận Hoàng Mai,Nguyễn Văn Lâm,14,1,26573,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080352
131080349,174549328,wave Blade 2017 bs đỉnh cho ae cà phê,Honda,Xe số,,2017,Đã sử dụng,8800000,8.8,TP Hồ Chí Minh,Quận Bình Tân,Cầm đồ thanh lý,622,12,78910,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131080349
130192366,173525549,SPRINT 125 2024 LƯỚT 9 CHỦ,Vespa / Piaggio,Tay ga,100 - 175cc,2024,Đã sử dụng,66000000,66.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Vũ Vũ,18,45,5,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130192366
131080323,174549307,Honda Wave 2016 màu Xanh,Honda,Xe số,50 - 100cc,2016,Đã sử dụng,12345600000,12345.6,Bắc Ninh,Huyện Yên Thế,hiền,0,1,34567,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080323
130891406,174329669,Exciter155 VVA BS63 Date 2021 Thẻ 2026 Uỷ Quyền,Yamaha,Xe côn tay,100 - 175cc,2021,Đã sử dụng,29800000,29.8,TP Hồ Chí Minh,Quận 8,Nguyễn Tấn Hùng,3,16,6879,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130891406
129857818,173140247,YAMAHA EXCITER 150cc CHÍNH CHỦ CÓ HỔ TRỢ GÓP,Yamaha,Xe côn tay,100 - 175cc,2020,Đã sử dụng,27500000,27.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,930,62,1,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129857818
131028132,174489152,Honda SH 150 2016 giá bao tên,Honda,Tay ga,100 - 175cc,2016,Đã sử dụng,60500000,60.5,TP Hồ Chí Minh,Quận Bình Tân,Cửa hàng xe Đức Mạnh,5,9,15000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131028132
130736809,174147825,Honda SH 150i ABS 2018 Bạc Đen BSTP Bao Sang Tên,Honda,Tay ga,100 - 175cc,2018,Đã sử dụng,76000000,76.0,TP Hồ Chí Minh,Quận Phú Nhuận,Ngô Hà,1338,15,13333,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130736809
130598008,173989881,Honda 150cc 2002 Trắng,Honda,Tay ga,100 - 175cc,2002,Đã sử dụng,7500000,7.5,TP Hồ Chí Minh,Quận Bình Tân,Anh khuê,207,17,59000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130598008
130473638,173847653,vespa iget abs.bán trả góp.trao đổi xe,Vespa / Piaggio,Tay ga,100 - 175cc,2017,Đã sử dụng,43500000,43.5,TP Hồ Chí Minh,Thành phố Thuận An,Xe Máy Khánh Dương,724,21,28000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130473638
130643827,174041886,🌈🥰TPHCM z800ABS 2016 chínhchủ BsTphcm 🥰,Honda,Xe côn tay,175 - 300cc,2016,Đã sử dụng,116000000,116.0,TP Hồ Chí Minh,Quận 12,Anh Trai MoTo TPHCM ,0,82,123,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130643827
129471346,172693163,Cầm đồ thanh lý Honda Vision 2020 Smartkey BS:59C3,Honda,Tay ga,100 - 175cc,2020,Đã sử dụng,21900000,21.9,TP Hồ Chí Minh,Quận 8,Tuấn Bon,451,18,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129471346
130690244,174095007,wave zx .xe như mới .Bstp chính chủ sang tên,Honda,Tay ga,,2005,Đã sử dụng,24000000,24.0,TP Hồ Chí Minh,Quận Tân Phú,ngân,39,4,1000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130690244
126037521,168722198,xe SH 150i ý FI nhập khẩu nguyên chiếc,Honda,Tay ga,,2006,Đã sử dụng,47500000,47.5,TP Hồ Chí Minh,Quận Tân Bình,Bui văn thuỷ,197,2,50000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/126037521
130886177,174322790,MUA XE MÁY CŨ BAO GIẤY TỜ 24/7 MUA TẬN NHÀ,Honda,Tay ga,,2025,Đã sử dụng,15000000,15.0,TP Hồ Chí Minh,Quận Bình Thạnh,THU MUA XE MÁY CŨ TẬN NHÀ,0,9,3000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130886177
131046852,174510696,Sh300i Bản Chữ T - Đen Nhám,Honda,Tay ga,175 - 300cc,2019,Đã sử dụng,228000000,228.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Huỳnh Gia Khoa,16,1,25000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131046852
130614265,174008323,Piaggio Liberty 125 3v ie Đen nhám BIỂN HÀ NỘI,Vespa / Piaggio,Tay ga,100 - 175cc,2016,Đã sử dụng,4500000,4.5,TP Hà Nội,Quận Cầu Giấy,Đỗ Mai,3,14,7999,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130614265
131080261,174548767,Honda SH Mode Cổ điển Đỏ Đen-Khoá Makey-BS61,Honda,Tay ga,,2016,Đã sử dụng,34800000,34.8,TP Hồ Chí Minh,Quận 6,Cửa Hàng Xe Máy Hoà Bùi,721,45,43000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131080261
103931471,142864783,HONDA CB 300R motor pkl mới như đập thùng.1200km,Honda,Xe côn tay,175 - 300cc,2021,Đã sử dụng,69999800,70.0,TP Hà Nội,Quận Cầu Giấy,Tong motor xe may,1,327,1200,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/103931471
130837279,174265502,Xe novo sx đời cao êm chất đẹp như hình,Yamaha,Tay ga,100 - 175cc,2012,Đã sử dụng,5700000,5.7,TP Hải Phòng,Quận Hồng Bàng,Ly ,3480,54,24000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130837279
124648083,167115836,Xipo 110 HảiQuanChínhNghạch rút nhập sang tên ok!,SYM,Xe côn tay,100 - 175cc,1998,Đã sử dụng,167890000,167.89,TP Hồ Chí Minh,Quận Phú Nhuận,Cungsport,52,25,9000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/124648083
122880366,165063698,Honda Wave Alpha 110 dky 2023 mới 98%,Honda,Xe số,100 - 175cc,2023,Đã sử dụng,8800000,8.8,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,8000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/122880366
130938252,174384148,"Janus smartkey đẹp, máy êm thì thầm vọt biển SG",Yamaha,Tay ga,100 - 175cc,2017,Đã sử dụng,13300000,13.3,TP Hồ Chí Minh,Quận 8,Quân ,947,28,20000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130938252
130992031,174447195,Lead 4Val 2023 Trắng cực đẹp xe đi rất ít 29H2,Honda,Tay ga,100 - 175cc,2023,Đã sử dụng,31800000,31.8,TP Hà Nội,Quận Ba Đình,Xe Máy Nam Thi,1993,51,12000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130992031
130999303,174455674,[GÓP DC GIỮ CAVET] SH 150 ABS 2021 Bạc PỌT CHƠ,Honda,Tay ga,,2021,Đã sử dụng,82800000,82.8,TP Hồ Chí Minh,Quận 12,Bùi văn hiếu,1345,58,24000,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130999303
130184352,173516213,Motor Đức Vũ - Hổ Trợ Trả Góp 0 Đồng - 658 TCV,Honda,Xe côn tay,100 - 175cc,2022,Đã sử dụng,12345678,12.35,TP Đà Nẵng,Quận Thanh Khê,Xe Máy Đức Vũ 658 Trần Cao Vân,1140,18,12347,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130184352
130227290,173565878,ex led đời 2019 dọn kiễng ( có bán trả gop),Yamaha,Xe côn tay,100 - 175cc,2019,Đã sử dụng,23500000,23.5,TP Hồ Chí Minh,Thành phố Thuận An,xe máy phước thịnh,222,37,54845,18 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130227290
131080198,174548854,Honda SH150 2017 50.000 km Xám,Honda,Tay ga,100 - 175cc,2017,Đã sử dụng,61000000,61.0,TP Đà Nẵng,Quận Sơn Trà,hùng,34,2,50000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080198
131063622,174529971,Suzuki Satria F150 Xanh đen 7060 km,SYM,Xe côn tay,,2021,Đã sử dụng,30000000,30.0,TP Hồ Chí Minh,Quận Bình Tân,Thanh,37,2,7060,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131063622
129408581,172619344,Lead 125 leng keng kiểng nhẹ,Honda,Tay ga,,2014,Đã sử dụng,21800000,21.8,TP Hồ Chí Minh,Thành phố Thủ Đức,nguyễn hiếu ,378,11,0,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129408581
130899108,174338721,PG1 2024 đi 4000. 2 khoá 2 gương theo xe,Yamaha,Xe số,100 - 175cc,2024,Đã sử dụng,30500000,30.5,TP Đà Nẵng,Quận Sơn Trà,AN  chuyên mua bán xe máy cũ tại 386 ngô quyền sơn trà đà nẵng  BÁN XE TRẢ GÓP,1552,22,4000,18 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130899108
129667952,172921050,Honda Future 2022 Đèn LED Trắng 13150 km,Honda,Xe số,100 - 175cc,2022,Đã sử dụng,12500000,12.5,TP Hà Nội,Quận Nam Từ Liêm,Thảo,0,39,13150,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129667952
128626578,171699647,Yamaha XSR 155 2025 độ full có trả góp trao đổi ✅,Yamaha,Xe côn tay,,2025,Đã sử dụng,72000000,72.0,TP Hà Nội,Quận Hoàng Mai,Phú Lý,1,137,1,19 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/128626578
130305301,173655104,Honda Lead 2016 Trắng bstp chính chủ,Honda,Tay ga,,2016,Đã sử dụng,18300000,18.3,TP Hồ Chí Minh,Quận Gò Vấp,Nguyễn Hồng Hải,15,5,35000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130305301
116949847,158184272,Jupiter Fi Zin chất mới 95%,Yamaha,Xe số,100 - 175cc,2021,Đã sử dụng,8800000,8.8,TP Hà Nội,Quận Nam Từ Liêm,Đặng Anh Thư,0,39,6000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/116949847
131029793,174491023,Yamaha Sirius FI Đen,Yamaha,Xe số,,2017,Đã sử dụng,8300000,8.3,TP Hồ Chí Minh,Quận Tân Bình,XE MÁY TRỊNH ĐĂNG,1597,58,12345,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131029793
66759792,96260330,Honda Air Blade 125 Fi chính chủ 2017 mới 99%,Honda,Tay ga,,2017,Đã sử dụng,12800000,12.8,TP Hà Nội,Quận Nam Từ Liêm,E Hạnh,1,35,8000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/66759792
129832197,173110579,SH 150 2017 Trắng sporty BSTP CHÍNH CHỦ CO BÁN GÓP,Honda,Tay ga,100 - 175cc,2017,Đã sử dụng,62800000,62.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Hiếu ,239,106,0,19 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129832197
127485281,170393821,Honda CBF150 Fighthawk 2009 biển thành phố,Honda,Xe côn tay,100 - 175cc,2009,Đã sử dụng,20000000,20.0,TP Hồ Chí Minh,Huyện Bình Chánh,Phong Vũ,763,65,55555,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127485281
130984033,174437819,Honda SH 125 2016 Đỏ 18000 km,Honda,Tay ga,,2016,Đã sử dụng,38500000,38.5,TP Hồ Chí Minh,Quận 6,Cửa Hàng Xe Máy Hoà Bùi,721,45,18000,19 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130984033
100936812,139284176,"Yamaha Exciter 135, 2015, máy chất, chạy bốc",Yamaha,Xe côn tay,100 - 175cc,2015,Đã sử dụng,5800000,5.8,TP Hà Nội,Quận Nam Từ Liêm,E Hằng,1,39,9900,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/100936812
130614631,174008707,Sirius 50cc 2022 bánh mâm đĩa.chính chủ công chứng,Yamaha,Xe số,,2022,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Quận Bình Thạnh,Lê Nhân,869,72,18000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130614631
130791966,174211418,"xe 67 zin còn vít lữa, bộ số zin.",Honda,Xe côn tay,Dưới 50cc,1980,Đã sử dụng,23000000,23.0,TP Hồ Chí Minh,Quận Tân Phú,Người Sưu Tầm,432,12,12356,19 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130791966
130563719,173950766,VARIO 160 CBS 2023 BSTP 9 CHỦ,Honda,Tay ga,100 - 175cc,2023,Đã sử dụng,38500000,38.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Vũ Vũ,18,45,6,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130563719
131026870,174486901,Yamaha Nouvo 5 2012 Đỏ,Yamaha,Tay ga,100 - 175cc,2012,Đã sử dụng,7000000,7.0,TP Hồ Chí Minh,Quận 8,Roman Thinh,0,1,90000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131026870
126144609,168846162,"future 2014 9chủ BS70, xe đẹp máy êm GÓP NỢ XẤU",Honda,Xe số,100 - 175cc,2014,Đã sử dụng,15800000,15.8,TP Hồ Chí Minh,Quận 8,Nguyễn Tấn Hùng,3,16,6789,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/126144609
130150664,173477455,HONDA WINNER V2 ABS BSTP,Honda,Xe côn tay,100 - 175cc,2021,Đã sử dụng,18500000,18.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,930,62,1,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130150664
131080026,174547101,Xe máy điện VinFast Evo200 Neo Trắng,Brand_44,Xe phân khối lớn,,2026,Đã sử dụng,16200000,16.2,Đồng Nai,Thành phố Biên Hòa,mr stone,17,2,800,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131080026
131074472,174542406,Yamaha Gravita chưa rớt đầu - Bso cặp 4141,Yamaha,Xe số,100 - 175cc,2008,Đã sử dụng,12500000,12.5,TP Hồ Chí Minh,Quận Tân Phú,Phan Văn Thức ,12,1,9999,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131074472
131063465,174529755,Piaggio Vespa Sprint Cam 8000km,Vespa / Piaggio,Tay ga,,2018,Đã sử dụng,42500000,42.5,TP Hồ Chí Minh,Quận Bình Tân,Sinh Đoàn,12,5,8000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131063465
130919235,174362163,Yamaha LEXI 155 ABS 8/2024 Đỏ Đen BSTP Chính Chủ,Yamaha,Tay ga,100 - 175cc,2024,Đã sử dụng,41000000,41.0,TP Hồ Chí Minh,Quận Phú Nhuận,Ngô Hà,1338,15,11682,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130919235
130912405,174353163,Honda SH 125 2022 Trắng đen,Honda,Tay ga,,2022,Đã sử dụng,70000000,70.0,TP Đà Nẵng,Quận Sơn Trà,Minh Dũng bán trả góp 136 vân đồn ,980,63,14,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130912405
130441753,173811453,Yamaha Sirius 50cc 2021 Xám SD29000km Zin100%,Yamaha,Xe số,Dưới 50cc,2021,Đã sử dụng,7900000,7.9,TP Hồ Chí Minh,Quận Bình Tân,Anh khuê,207,17,29000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130441753
130838158,174266649,🌈🥰 TPHCM Kawasaki Z300ABS siêukeng chính chủ 🥰,Yamaha,Xe côn tay,175 - 300cc,2016,Đã sử dụng,59000000,59.0,TP Hồ Chí Minh,Quận 12,An Lộc Phát ,0,82,20,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130838158
130454664,173826299,Bán YAMAHA luvias,Yamaha,Xe số,,2010,Đã sử dụng,7000000,7.0,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Mua XE Máy Cũ,0,6,50000,19 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130454664
