list_id,ad_id,tieu_de,hang_xe,loai_xe,dung_tich,nam_san_xuat,tinh_trang,gia_vnd,gia_trieu,khu_vuc,quan_huyen,nguoi_ban,so_da_ban,km_da_di,ngay_dang,co_video,url
131103650,174576339,SUZUKI SATRIA 150cc . Đăng ký 2019 .HỖ TRỢ GÓP /6,SYM,Xe côn tay,,2019,Đã sử dụng,21500000,21.5,TP Hồ Chí Minh,Quận Gò Vấp,CẦM ĐỒ NĂM LINH,854,12345,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131103650
130921562,174364907,Nouvo 5 Fi 2012 Zin êm🌟🌟bst94 cavet đủ,Yamaha,Tay ga,,2012,Đã sử dụng,5900000,5.9,TP Hồ Chí Minh,Quận 12,Gim,0,877887,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130921562
131094352,174565612,ab150 2020 bstp 9chủ,Honda,Tay ga,100-175cc,2020,Đã sử dụng,38500000,38.5,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,115,23000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131094352
131154038,174635477,AB 125 2017 bstp 9chủ xe cực đẹp máy zin ngon,Honda,Tay ga,100-175cc,2017,Đã sử dụng,25800000,25.8,TP Hồ Chí Minh,Quận Bình Tân,Huy,633,25000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131154038
131216324,174708138,Honda Winner 2018 Trắng Đã sử dụng,Honda,Xe côn tay,,2018,Đã sử dụng,18500000,18.5,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10803,10,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131216324
131288762,174792976,Nouvo3 đỏ đen,Yamaha,Tay ga,100-175cc,2008,Đã sử dụng,2600000,2.6,TP Hải Phòng,Quận Kiến An,Đỗ Quang Thiện,19,66666,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288762
131102534,174575299,Candy S 50cc BSTP đẹp keng 98% Máy zin êm,Brand_21,Tay ga,,2017,Đã sử dụng,9500000,9.5,TP Hồ Chí Minh,Quận Bình Tân,Cửa Hàng Xe Máy Gia Kiệt,349,25000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131102534
131272521,174773938,SH Ý 2010 150i SM105 1 CHỦ,Honda,Tay ga,100-175cc,2010,Đã sử dụng,136000000,136.0,TP Hồ Chí Minh,Quận Tân Phú, Võ SH318,46,123,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131272521
131222818,174715853,Kawasaki W175cc - Máy zin xe Chuẩn,Brand_17,Xe côn tay,100-175cc,2018,Đã sử dụng,35700000,35.7,TP Hồ Chí Minh,Quận Tân Phú,Đỗ Hoàng,418,25000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131222818
131288749,174792963,Honda Future LED 2025 Trắng,Honda,Xe số,,2025,Đã sử dụng,36000000,36.0,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,115,1300,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288749
130702994,174109465,Yamaha Taurus 2009 Bs Bình Định,Yamaha,Xe số,100-175cc,2009,Đã sử dụng,5800000,5.8,TP Hồ Chí Minh,Quận Gò Vấp,Cầm Đồ Cường Phát,1729,40000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130702994
131288734,174792920,HONDA WINENR X V2 ABS CHÍNH CHỦ,Honda,Xe côn tay,100-175cc,2020,Đã sử dụng,21500000,21.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288734
131143213,174623158,Cầm đồ thanh lý Yamaha Exciter 150 2016 BS:71C2,Yamaha,Xe côn tay,,2016,Đã sử dụng,16500000,16.5,TP Hồ Chí Minh,Quận 8,Tuấn Bon,455,40000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131143213
131288725,174792903,super dream.xe như mới.bstp chính chủ sang tên,Honda,Xe số,,2001,Đã sử dụng,36000000,36.0,TP Hồ Chí Minh,Quận Tân Phú,ngân,39,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288725
130672332,174074281,"Acruzo đẹp, máy êm thì thầm bao vọt biển SG",Yamaha,Tay ga,100-175cc,2019,Đã sử dụng,12300000,12.3,TP Hồ Chí Minh,Quận 8,Quân ,950,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130672332
131288717,174792817,Honda SH160i Đặc biệt Đen nhám,Honda,Tay ga,,2024,Đã sử dụng,95000000,95.0,TP Hồ Chí Minh,Thành phố Thuận An,Inno Ngọc Ánh,0,8600,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131288717
131104054,174577082,Honda Blade chính chủ,Honda,Xe số,100-175cc,2018,Đã sử dụng,10800000,10.8,TP Hồ Chí Minh,Quận 7,trình minh sơn,8374,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131104054
130660692,174061078,"Honda DD 70 Đỏ, bst,bao tranh chấp,,cccd chủzin",Honda,Xe số,50-100cc,1985,Đã sử dụng,12600000,12.6,TP Hồ Chí Minh,Quận Tân Bình,Thân thi hương ,1382,30000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130660692
129102237,172262228,Vision 2023 B95 GÓP CẦN CCCD ĐỦ 18t TRẢ TRƯỚC 0₫,Honda,Tay ga,100-175cc,2023,Đã sử dụng,27300000,27.3,TP Cần Thơ,Quận Ninh Kiều,XE MÁY HOÀNG YẾN,66,12000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129102237
130625264,174020679,HONDA WINNER V2 CHÍNH CHỦ CÓ HỔ TRỢ GÓP,Honda,Xe côn tay,100-175cc,2020,Đã sử dụng,21500000,21.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130625264
130498206,173875847,"Honda Wave RSX 110 2010,bs60 cavet đủ🤩🤩",Honda,Xe số,100-175cc,2010,Đã sử dụng,6800000,6.8,TP Hồ Chí Minh,Quận 12,Hana,0,787878,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130498206
130959206,174408755,Honda Wave Anpha 202 Bạc,Honda,Xe số,,2002,Đã sử dụng,25500000,25.5,TP Hồ Chí Minh,Huyện Hóc Môn,xe máy Tùng Liên ,510,0,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130959206
131288666,174792851,Honda Wave Alpha Trắng,Honda,Xe số,100-175cc,2007,Đã sử dụng,9500000,9.5,TP Đà Nẵng,Quận Liên Chiểu,Luong Tin,229,3000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288666
131288665,174792856,Honda Air Blade màu Trắng,Honda,Tay ga,,2012,Đã sử dụng,9500000,9.5,TP Đà Nẵng,Quận Liên Chiểu,Nguyễn hiếu,3,12435,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288665
129680693,172935823,Vespa 125 bản đặc biệt Yacht Club Hỗ trợ góp,Vespa / Piaggio,Tay ga,100-175cc,2018,Đã sử dụng,49000000,49.0,TP Cần Thơ,Quận Cái Răng,Cửa Hàng Xe Máy Quang Sang,350,13600,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129680693
130707478,174114578,Suzuki Hayate màu Nâu,SYM,Tay ga,100-175cc,2015,Đã sử dụng,2800000,2.8,TP Hà Nội,Quận Nam Từ Liêm,nguyễn ngọc diệp,1,15000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130707478
130903470,174343898,Primavera 2017 Up Full Sprint 2020 BSTP,Vespa / Piaggio,Tay ga,100-175cc,2017,Đã sử dụng,39500000,39.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Vũ Vũ,18,10,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130903470
131029012,174489422,Airblade Fi 2010 up full Thái máy zin xe keng đẹp,Honda,Tay ga,,2010,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Sơn Thủ Đức,1213,26860,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131029012
131288626,174792820,YAMAHA EXCITER 135 CHÍNH CHỦ,Yamaha,Xe côn tay,100-175cc,2014,Đã sử dụng,17500000,17.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288626
131279077,174781533,Yamaha Luvias 2011 bstp 9chủ máy zin ngon xe đẹp,Yamaha,Tay ga,,2011,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Quận Bình Tân,Huy,670,35000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131279077
131202674,174692374,Mio M3 2021. BSTP 1 đời chủ công chứng,Yamaha,Tay ga,,2021,Đã sử dụng,22800000,22.8,TP Hồ Chí Minh,Quận Bình Thạnh,Lê Nhân,869,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131202674
131288604,174792776,Trảng Bom- Honda Cub 1982 50cc Xanh đậm,Honda,Xe số,Dưới 50cc,1982,Đã sử dụng,5800000,5.8,Đồng Nai,Huyện Trảng Bom,Phạm Cao,8,123,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288604
130921984,174365371,Honda Vision 2018 bstp cavet đủ😍máy êm,Honda,Tay ga,,2018,Đã sử dụng,16200000,16.2,TP Hồ Chí Minh,Quận 12,Giang,59,79799,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130921984
124036875,166406446,🍎Future honda Bs 43 zin 100,Honda,Xe số,100-175cc,2007,Đã sử dụng,11900000,11.9,TP Đà Nẵng,Quận Hải Châu,nguyen thanh thao,2,12,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/124036875
129932842,173226880,#lead 2011 chính chủ có bán góp,Honda,Tay ga,,2011,Đã sử dụng,8800000,8.8,TP Hồ Chí Minh,Thành phố Thủ Đức,ÔTÔ XE MÁY THÁI HOÀ ,1164,37890,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129932842
131288592,174792788,Honda Wave S màu Đỏ,Honda,Xe số,,2012,Đã sử dụng,5500000,5.5,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,QUỦ QUỎ QUOẸ,0,40000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288592
131172839,174657608,Exciter 155 VVA 2024 Biển 71 Chính Chủ Odo 16.000,Yamaha,Xe côn tay,100-175cc,2024,Đã sử dụng,35000000,35.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Khương Phan,15,16000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131172839
131288577,174792768,Honda Vision Fi 2019 Trắng 10.000 km,Honda,Tay ga,,2019,Đã sử dụng,24600000,24.6,Đồng Tháp,Huyện Lai Vung,Hoài Tính,82,10000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288577
130928376,174372837,Honda SH Ý 150i sm 100 Xe 1 đời chủ,Honda,Tay ga,300-500cc,2009,Đã sử dụng,96000000,96.0,TP Hồ Chí Minh,Quận 8,Phong,88,45000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130928376
129530583,172762023,Honda Air Blade 125 2018 hỗ trợ góp nhận cavet gốc,Honda,Tay ga,100-175cc,2018,Đã sử dụng,25500000,25.5,TP Hồ Chí Minh,Quận Tân Bình,XE MÁY TRỊNH ĐĂNG,1599,22222,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129530583
130895550,174334594,Xe chính hãng Yamaha còn rất mới,Yamaha,Xe số,,2012,Đã sử dụng,7900000,7.9,TP Hồ Chí Minh,Quận Bình Tân,Ngọc khờ,12,123,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130895550
129255938,172441294,Honda CBR250R 2013 nhập Thái chính chủ biển 70,Honda,Xe côn tay,175-300cc,2013,Đã sử dụng,33000000,33.0,TP Hồ Chí Minh,Huyện Bình Chánh,Phong Vũ,764,26000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129255938
131191951,174679478,future 1 chính chủ xe zin đẹp bstp,Honda,Xe số,,2001,Đã sử dụng,12800000,12.8,TP Hồ Chí Minh,Quận 6,duy nguyễn,101,40000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131191951
131149982,174631031,Honda Air Blade Fi Đen Bạc,Honda,Tay ga,100-175cc,2012,Đã sử dụng,7700000,7.7,TP Hồ Chí Minh,Thành phố Thủ Đức,Bảo An,1788,1234,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131149982
131056039,174520583,Air Blade 2019 Đen khoá thông minh chính chủ bán,Honda,Tay ga,100-175cc,2019,Đã sử dụng,29500000,29.5,TP Đà Nẵng,Quận Thanh Khê,Long,521,15000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131056039
130598638,173990610,Piaggio Vespa 150ie 2009 Đỏ SD49000km Bs.Tphcm,Vespa / Piaggio,Tay ga,100-175cc,2009,Đã sử dụng,7900000,7.9,TP Hồ Chí Minh,Quận Bình Tân,Anh khuê,211,49000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130598638
130865080,174298562,[GIÁ TRÃI NGHIỆM]👉 Piaggio Vespa 3v ie up 2026👉ĐẸP,Vespa / Piaggio,Tay ga,,2025,Đã sử dụng,12500000,12.5,TP Hồ Chí Minh,Quận Bình Tân,BÙI TIẾN DŨNG,769,25500,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130865080
130304256,173653989,"SH 350i 2021 ABS BSTP – Xe Đẹp, Bao Hồ Sơ, Giá Tốt",Honda,Tay ga,175-300cc,2021,Đã sử dụng,110500000,110.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Khương Phan,23,18000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130304256
131210645,174701569,Yamaha Nozza Fi ĐK 2017,Yamaha,Tay ga,100-175cc,2017,Đã sử dụng,7900000,7.9,TP Hồ Chí Minh,Quận Tân Phú,quốc ,2,40281,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131210645
131288544,174792697,Honda DM70 1992 màu Đỏ,Honda,Xe số,,1992,Đã sử dụng,23500000,23.5,TP Hồ Chí Minh,Quận Bình Tân,Diep,25,123456,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288544
131149351,174630280,Piaggio Vespa LXV 125cc 2016 Vàng kem,Vespa / Piaggio,Tay ga,100-175cc,2017,Đã sử dụng,31500000,31.5,TP Hồ Chí Minh,Quận 12,Ta Thanh Thai,123,22000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131149351
112642846,153173527,CB150R Thái Lan - HT Trả Góp 0 Đồng tại Tấn Đạt,Honda,Xe côn tay,100-175cc,2021,Đã sử dụng,52000000,52.0,TP Hà Nội,Huyện Hoài Đức,Tấn Đạt MoTor Tổng Đại Lý Xe Giá Tốt Nhất Hà Nội,1,11000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/112642846
127304769,170185518,Bán CB650R 2020,Honda,Xe côn tay,,2020,Đã sử dụng,90000000,90.0,TP Hà Nội,Quận Cầu Giấy,Tong motor xe may,1,11999,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127304769
130777784,174195067,Airblade 125 đời cao êm chất đẹp như hình,Honda,Tay ga,100-175cc,2014,Đã sử dụng,18600000,18.6,TP Hải Phòng,Quận Hồng Bàng,Ly ,3499,23000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130777784
131193778,174681960,"Honda Vision zin đẹp,bs65",Honda,Tay ga,,2013,Đã sử dụng,11500000,11.5,TP Cần Thơ,Quận Ninh Kiều,Ti,2609,123,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131193778
131277273,174779418,Yamaha Jupiter 2015 Fi giá rẻ,Yamaha,Xe số,100-175cc,2015,Đã sử dụng,5700000,5.7,TP Hồ Chí Minh,Thành phố Thuận An,Trần ,18,25998,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131277273
131125559,174602306,🌈Honda Lead Fi xe đẹp máy rin ngon cực kì lợi xăng,Honda,Tay ga,,2010,Đã sử dụng,6800000,6.8,TP Đà Nẵng,Quận Thanh Khê,XE MÁY TRẢ GÓP LONG MOTOR,182,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131125559
131288490,174792650,Honda ADV 150 Đỏ 16.000 km,Honda,Tay ga,,2021,Đã sử dụng,66000000,66.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Lê Đặng Thái Bình,6,16000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288490
131288484,174792634,HONDA WINNER X V2 ABS,Honda,Xe côn tay,50-100cc,2020,Đã sử dụng,17800000,17.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288484
130989830,174444608,HONDA WAVE RSX 110cc Fi .Đăng ký 2019 -GÓP /nợ 6,Honda,Xe số,100-175cc,2019,Đã sử dụng,13500000,13.5,TP Hồ Chí Minh,Quận Gò Vấp,CẦM ĐỒ NĂM LINH,854,12345,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130989830
131288462,174792629,Yamaha Janus 2017 Trắng Nữ,Yamaha,Tay ga,100-175cc,2017,Đã sử dụng,13800000,13.8,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,115,40000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288462
126270440,168991470,Liberty yget ABS 2017 mới 90% Bstp chính chủ,Vespa / Piaggio,Tay ga,100-175cc,2017,Đã sử dụng,21000000,21.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10803,5,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/126270440
131102270,174574988,Yamaha Jupiter Fi 2018 Nguyên bản BSTP zin êm 99%,Yamaha,Xe số,,2018,Đã sử dụng,12500000,12.5,TP Hồ Chí Minh,Quận Bình Tân,Cửa Hàng Xe Máy Gia Kiệt,349,34000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131102270
131288454,174792612,Tôi Chính chủ bán xe SH MODE,Honda,Tay ga,100-175cc,2014,Đã sử dụng,26500000,26.5,TP Hà Nội,Quận Hai Bà Trưng,Phương,10,42000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288454
131288451,174792617,Yamaha Nouvo 4 màu Đỏ,Yamaha,Tay ga,100-175cc,2009,Đã sử dụng,4800000,4.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Tee Phone,4,50000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288451
129369605,172572021,Yamaha NVX 155 ABS Smartkey Xám Bạc - Máy Zin,Yamaha,Tay ga,100-175cc,2017,Đã sử dụng,28700000,28.7,TP Hồ Chí Minh,Quận Tân Phú,Đỗ Hoàng,418,25600,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129369605
131233425,174728089,SH Ý 2011 150i SM106 MÁY ZIN BSTP,Honda,Tay ga,100-175cc,2011,Đã sử dụng,140000000,140.0,TP Hồ Chí Minh,Quận Tân Phú, Võ SH318,46,1233,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131233425
131111053,174585294,WaweRsx_2014^ Bstp Giấy tờ đầy đủ Cần Bán,Honda,Xe số,100-175cc,2014,Đã sử dụng,8900000,8.9,TP Hồ Chí Minh,Quận 12,Bo Nguyễn,0,35000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131111053
131067470,174533815,Honda Win indo BSTP có giao lưu xe bù trừ,Honda,Xe côn tay,50-100cc,1996,Đã sử dụng,29500000,29.5,TP Hồ Chí Minh,Quận 12,Phát Lộc,144,6868,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131067470
131239997,174735891,Airblade 150 Abs mẫu 2022 bạc bstp 9chủ ít đi zin,Honda,Tay ga,100-175cc,2022,Đã sử dụng,42800000,42.8,TP Hồ Chí Minh,Quận 11,CHUYÊN GÓP NỢ XẤU BAO ĐẬU,693,16000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131239997
131256472,174755132,Cầm đồ thanh lý Yamaha Exciter 150 2017 BS:71G1,Yamaha,Xe côn tay,,2017,Đã sử dụng,16500000,16.5,TP Hồ Chí Minh,Quận 8,Tuấn Bon,455,35000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131256472
131123760,174600226,"Ab chính chủ, máy zin êm thì thầm bao vọt biển SG",Honda,Tay ga,100-175cc,2013,Đã sử dụng,17300000,17.3,TP Hồ Chí Minh,Quận 8,Quân ,950,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131123760
131044779,174508293,Honda Dream Thái Nâu hàng 3 cục,Honda,Xe số,,1994,Đã sử dụng,9200000,9.2,TP Hà Nội,Quận Ba Đình,Lê văn thọ,24,40000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131044779
131288386,174792536,Honda Cub 70 màu Xám trắng,Honda,Xe số,,1994,Đã sử dụng,16500000,16.5,TP Hồ Chí Minh,Quận Gò Vấp,Nguyễn Hồng Hải,20,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288386
131254829,174753126,Piaggio Vespa fi 3van,Vespa / Piaggio,Tay ga,100-175cc,2015,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận 7,trình minh sơn,8374,20000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131254829
131288378,174792537,Honda Air Blade Cam đen bs62,Honda,Tay ga,100-175cc,2013,Đã sử dụng,14900000,14.9,TP Hồ Chí Minh,Huyện Nhà Bè,van phan,161,18000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288378
131056351,174521544,"Honda RSX FI 2018,bs kiên giang,bao tranh chấp",Honda,Xe số,,2018,Đã sử dụng,11800000,11.8,TP Hồ Chí Minh,Quận Tân Bình,Thân thi hương ,1382,18000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131056351
131288372,174792497,Honda Air Blade 125 Đen nhám,Honda,Tay ga,,2020,Đã sử dụng,36500000,36.5,TP Đà Nẵng,Quận Thanh Khê,Thành Đại  ,89,12345,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131288372
131099658,174571906,Airblade 150 ABS 2021 B65 GÓP CẦN CCCD ĐỦ 18tuổi,Honda,Tay ga,100-175cc,2021,Đã sử dụng,42500000,42.5,TP Cần Thơ,Quận Ninh Kiều,XE MÁY HOÀNG YẾN,66,12495,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131099658
130651148,174050163,HONDA WINNER X V2 CHÍNH CHỦ CÓ HỔ TRỢ GÓP,Honda,Xe côn tay,100-175cc,2020,Đã sử dụng,21000000,21.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130651148
131236064,174731166,Vespa 2011 xe còn rất đẹp máy êm,Vespa / Piaggio,Tay ga,100-175cc,2011,Đã sử dụng,5200000,5.2,TP Hồ Chí Minh,Quận 5,JM,81,12345,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131236064
130491212,173867843,mio m3 125 fi đky 2020,Yamaha,Tay ga,,2020,Đã sử dụng,18500000,18.5,TP Hồ Chí Minh,Huyện Hóc Môn,xe máy Tùng Liên ,510,0,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130491212
124829233,167326576,Honda sh ý Đklđ 2020,Honda,Tay ga,100-175cc,2020,Đã sử dụng,285000000,285.0,TP Hồ Chí Minh,Quận 5,Tân shop,84,9000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/124829233
131288342,174792349,Yamaha Sirius 2008 Đỏ Tự động,Yamaha,Xe số,,2008,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Khanh,33,12345,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288342
130979656,174432772,sprint 2026,Vespa / Piaggio,Tay ga,100-175cc,2026,Mới,75000000,75.0,TP Hồ Chí Minh,Quận 12,trân Thai quang,14,0,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130979656
131168666,174652483,Vespa S150 2022 màu mới xe chuẩn đẹp Hỗ trợ góp,Vespa / Piaggio,Tay ga,100-175cc,2022,Đã sử dụng,67000000,67.0,TP Cần Thơ,Quận Cái Răng,Cửa Hàng Xe Máy Quang Sang,350,18650,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131168666
131083485,174552881,Honda Vision 2025 Xám xe người dùng,Honda,Tay ga,100-175cc,2025,Đã sử dụng,34500000,34.5,TP Hồ Chí Minh,Quận Gò Vấp,Thiên Ân,385,8000,1 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131083485
130966112,174417002,Honda Shmode 2018 Xanh ngọc Smartkey Sh mode,Honda,Tay ga,100-175cc,2018,Đã sử dụng,31000000,31.0,TP Hà Nội,Quận Ba Đình,Xe Máy Nam Thi,2009,28000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130966112
129431226,172646499,xe libety biển 30,Vespa / Piaggio,Tay ga,100-175cc,2011,Đã sử dụng,4000000,4.0,TP Hà Nội,Quận Hoàng Mai,Mai Hà,1,5,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129431226
102211830,140823890,xe sirius yamaha màu đỏ,Yamaha,Xe số,100-175cc,2013,Đã sử dụng,3300000,3.3,TP Hà Nội,Quận Nam Từ Liêm,nguyễn ngọc diệp,1,15000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/102211830
131288318,174792360,Honda Đủng đỉời82 1982 Xanh,Honda,Xe số,,1982,Đã sử dụng,6800000,6.8,TP Cần Thơ,Quận Ninh Kiều,lê văn chung,8,588666,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288318
131148993,174629863,Suzuki Axelo 2016 BSTP 1 Chủ,SYM,Xe số,100-175cc,2016,Đã sử dụng,9500000,9.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Vũ Vũ,18,12,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131148993
131193881,174682084,Rebel usa 2012 Đỏ,Brand_26,Xe côn tay,100-175cc,2012,Đã sử dụng,18500000,18.5,TP Hồ Chí Minh,Huyện Bàu Bàng,Ba Bún,23,56789,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131193881
130401270,173765151,Exciter 150 2016 up full Ex led Y15ZR Xanh BSTP 9c,Yamaha,Xe côn tay,100-175cc,2016,Đã sử dụng,19500000,19.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Sơn Thủ Đức,1213,26868,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130401270
131288306,174792374,Honda Vision 2018 Đen bs66,Honda,Tay ga,100-175cc,2018,Đã sử dụng,17500000,17.5,TP Hồ Chí Minh,Huyện Nhà Bè,van phan,161,16000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288306
131288303,174792424,Suzuki GSX 150R Xanh Đã sử dụng,SYM,Xe côn tay,100-175cc,2021,Đã sử dụng,20000000,20.0,TP Hà Nội,Quận Bắc Từ Liêm,Dân,0,14000,1 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131288303
